target_observation_id,outer_fold_id,split_role,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_row,source_coordinate,source_identifier,author_numeric_value,source_local_rank_percentile,source_batch_positive_count,target_membership_basis,cross_source_scale_use,target_universe_count
T197_000ab4027454dc7ec33a,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_42,PT_D3_42,protein_groups,51,LFQ intensity PT_D3_42_1_S1-G4_6693:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,260.0,0,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_00cc0ae8b57812a8aedc,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_42,PT_D3_42,protein_groups,51,LFQ intensity PT_D3_42_2_S1-H4_6694:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,351.39,0.076923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_012f8e9ae7be72320c82,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_33,PT_D1_33,protein_groups,385,LFQ intensity PT_D1_33_1_S1-A2_6643:385,Q9HDC9,38841.0,0.4375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_01a3ce30528052f0bafc,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D1_133,T_D1_133,protein_groups,202,LFQ intensity T_D1_133_1_S1-A6_6651:202,P07996;CON__Q28194;P35442,26021.0,0.40000000000000002,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_02a8a3ebb7cf475ed90b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D1_133,T_D1_133,protein_groups,385,LFQ intensity T_D1_133_1_S1-A6_6651:385,Q9HDC9,37807.0,0.53333333333333333,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_051cac42724ffce98900,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,PT_D3_06,PT_D3_06,protein_groups,229,LFQ intensity PT_D3_06_1_S1-E5_6681:229,P11021,46868.0,0.35714285714285715,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0693fcdfb1e3f4406ddc,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_34,PT_D1_34,protein_groups,51,LFQ intensity PT_D1_34_1_S1-C2_6659:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,327.44,0,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0a7a0c398b1f943b7fd6,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D1_186,T_D1_186,protein_groups,202,LFQ intensity T_D1_186_1_S1-C6_6667:202,P07996;CON__Q28194;P35442,32044.0,0.30769230769230771,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0b2234b48c4258b8925c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D3_155,T_D3_155,protein_groups,149,LFQ intensity T_D3_155_1_S1-G7_6699:149,P04004;CON__Q3ZBS7,1656700.0,0.72727272727272729,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0b7464f3c8b18f861ad9,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_96,PT_D3_96,protein_groups,160,LFQ intensity PT_D3_96_1_S1-A4_6647:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,486780.0,0.6428571428571429,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0b95f44341e808ebe796,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D3_119b,T_D3_119b,protein_groups,160,LFQ intensity T_D3_119b_1_S1-A8_6655:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,353660.0,0.73333333333333328,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0b99962c343f9a4fe1d0,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_37,PT_D3_37,protein_groups,160,LFQ intensity PT_D3_37_2_S1-H5_6696:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,274280.0,0.69230769230769229,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0bc94ed551b2f8356cc7,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_85,PT_D3_85,protein_groups,160,LFQ intensity PT_D3_85_1_S1-E4_6679:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,230900.0,0.54545454545454541,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0cd2a65d4a2e68e713f8,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D1_138,T_D1_138,protein_groups,178,LFQ intensity T_D1_138_2_S1-H6_6698:178,P06396;CON__Q3SX14,2604200.0,0.7857142857142857,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0cf9b0df0a830c22426e,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_37,PT_D3_37,protein_groups,160,LFQ intensity PT_D3_37_1_S1-G5_6695:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,273440.0,0.61538461538461542,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0d01c105922554d46c35,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D3_06,PT_D3_06,protein_groups,149,LFQ intensity PT_D3_06_2_S1-F5_6682:149,P04004;CON__Q3ZBS7,2569100.0,0.7857142857142857,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0d4810691d07654cd095,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,T_D3_155,T_D3_155,protein_groups,229,LFQ intensity T_D3_155_2_S1-H7_6700:229,P11021,26264.0,0.18181818181818182,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_0dc8827dea1beda3ac90,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_85,PT_D3_85,protein_groups,178,LFQ intensity PT_D3_85_1_S1-E4_6679:178,P06396;CON__Q3SX14,3111200.0,0.90909090909090906,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_12253c9e7714779da699,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P60174,PT_D1_48,PT_D1_48,protein_groups,313,LFQ intensity PT_D1_48_1_S1-E2_6675:313,P60174,58681.0,0.52941176470588236,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_12d24b3240c9b36a7f3f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_96,PT_D3_96,protein_groups,178,LFQ intensity PT_D3_96_2_S1-B4_6648:178,P06396;CON__Q3SX14,3366200.0,1,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_138ff29e33f57b9bdafc,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_73,PT_D1_73,protein_groups,51,LFQ intensity PT_D1_73_1_S1-A3_6645:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,363.42,0,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_13d09c149cddb9d555bf,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P26038,T_D3_198,T_D3_198,protein_groups,274,LFQ intensity T_D3_198_2_S1-D8_6672:274,P26038;P35241;P15311,17130.0,0.041666666666666664,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_14f72391c5b3bac22afe,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_73,PT_D1_73,protein_groups,202,LFQ intensity PT_D1_73_2_S1-B3_6646:202,P07996;CON__Q28194;P35442,17572.0,0.40000000000000002,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_160a50b69dfe3248fc9f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_133,T_D1_133,protein_groups,160,LFQ intensity T_D1_133_1_S1-A6_6651:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,305980.0,0.66666666666666663,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1618fe390651f913830f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_48,PT_D1_48,protein_groups,160,LFQ intensity PT_D1_48_1_S1-E2_6675:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,450510.0,0.76470588235294112,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1666067bceec5e442f7a,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_33,PT_D1_33,protein_groups,51,LFQ intensity PT_D1_33_2_S1-B2_6644:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,184.47,0,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_182e83da4627d5017a5f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_14,PT_D3_14,protein_groups,51,LFQ intensity PT_D3_14_2_S1-D5_6666:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,247.29,0,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_186904057ff8610b3830,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P13796,PT_D3_14,PT_D3_14,protein_groups,241,LFQ intensity PT_D3_14_1_S1-C5_6665:241,P13796;P13797,137310.0,0.53333333333333333,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_192b3a3eb68bff1fc783,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_138,T_D1_138,protein_groups,149,LFQ intensity T_D1_138_1_S1-G6_6697:149,P04004;CON__Q3ZBS7,2788500.0,0.9285714285714286,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1974f809a5e78e96c8bb,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,PT_D3_06,PT_D3_06,protein_groups,229,LFQ intensity PT_D3_06_2_S1-F5_6682:229,P11021,48687.0,0.42857142857142855,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1c3e1b92a7ee4637b66a,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_34,PT_D1_34,protein_groups,385,LFQ intensity PT_D1_34_2_S1-D2_6660:385,Q9HDC9,43049.0,0.5,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1c56f8762523e4071363,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D3_155,T_D3_155,protein_groups,178,LFQ intensity T_D3_155_1_S1-G7_6699:178,P06396;CON__Q3SX14,2316500.0,0.90909090909090906,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1d88b1f4e034c7043dfc,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_81,PT_D1_81,protein_groups,385,LFQ intensity PT_D1_81_2_S1-D3_6662:385,Q9HDC9,61841.0,0.5,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1d97dd245f303840a02b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_138,T_D1_138,protein_groups,149,LFQ intensity T_D1_138_2_S1-H6_6698:149,P04004;CON__Q3ZBS7,2875400.0,1,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1de29043fe8c8216b132,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D1_186,T_D1_186,protein_groups,178,LFQ intensity T_D1_186_2_S1-D6_6668:178,P06396;CON__Q3SX14,2300000.0,0.76923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1ea2b6ff36f96408f730,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_41,PT_D3_41,protein_groups,178,LFQ intensity PT_D3_41_2_S1-H3_6692:178,P06396;CON__Q3SX14,3797900.0,1,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1f68fd0e07e17c106739,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_22,PT_D3_22,protein_groups,178,LFQ intensity PT_D3_22_1_S1-C4_6663:178,P06396;CON__Q3SX14,2432300.0,0.91666666666666663,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1fa678fc14008b389f55,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_34,PT_D1_34,protein_groups,149,LFQ intensity PT_D1_34_1_S1-C2_6659:149,P04004;CON__Q3ZBS7,2117800.0,0.75,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_1fa922886f81ff9ffb9f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D3_37,PT_D3_37,protein_groups,149,LFQ intensity PT_D3_37_1_S1-G5_6695:149,P04004;CON__Q3ZBS7,1774100.0,0.76923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_217cce12d683a81b6756,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,T_D3_155,T_D3_155,protein_groups,229,LFQ intensity T_D3_155_1_S1-G7_6699:229,P11021,34517.0,0.45454545454545453,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_221cd8ebf8e376eb5e23,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D3_119b,T_D3_119b,protein_groups,385,LFQ intensity T_D3_119b_2_S1-B8_6656:385,Q9HDC9,50293.0,0.53333333333333333,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2236a1de004e838d221c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_138,T_D1_138,protein_groups,160,LFQ intensity T_D1_138_1_S1-G6_6697:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,238610.0,0.7142857142857143,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2238f2792a082d7f8ef0,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,PT_D3_41,PT_D3_41,protein_groups,229,LFQ intensity PT_D3_41_2_S1-H3_6692:229,P11021,45463.0,0.17647058823529413,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_225d5a20b93d27894577,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_138,T_D1_138,protein_groups,160,LFQ intensity T_D1_138_2_S1-H6_6698:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,234930.0,0.6428571428571429,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_22f1763f3c5c18fc864f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,T_D1_186,T_D1_186,protein_groups,51,LFQ intensity T_D1_186_1_S1-C6_6667:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,185.76,0.076923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_234096323455f3377c15,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D1_16,PT_D1_16,protein_groups,178,LFQ intensity PT_D1_16_1_S1-A1_6641:178,P06396;CON__Q3SX14,1262300.0,0.875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_240351c57a15bebda5c3,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06576,PT_D3_41,PT_D3_41,protein_groups,179,LFQ intensity PT_D3_41_2_S1-H3_6692:179,P06576,53962.0,0.35294117647058826,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_258b85948ce4e2e45481,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,T_D3_119a,T_D3_119a,protein_groups,51,LFQ intensity T_D3_119a_1_S1-E7_6685:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,565.79,0.076923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_259ed2f21c8e51f7c6d9,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_51,PT_D1_51,protein_groups,149,LFQ intensity PT_D1_51_2_S1-H2_6690:149,P04004;CON__Q3ZBS7,2113800.0,0.8125,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_28658ad2f9298176f728,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,PT_D3_28,PT_D3_28,protein_groups,229,LFQ intensity PT_D3_28_1_S1-A5_6649:229,P11021,51193.0,0.5,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_288b622f30f68c3f3aa6,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_165,T_D1_165,protein_groups,160,LFQ intensity T_D1_165_2_S1-B7_6654:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,671450.0,0.6428571428571429,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_28b5aa814af5f4d083ad,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D1_165,T_D1_165,protein_groups,178,LFQ intensity T_D1_165_1_S1-A7_6653:178,P06396;CON__Q3SX14,3216900.0,1,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_294dd73cdefb55c2bb22,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_30,PT_D3_30,protein_groups,51,LFQ intensity PT_D3_30_2_S1-F3_6678:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,294.01,0.076923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_29621f386bee327ab7e9,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_33,PT_D1_33,protein_groups,160,LFQ intensity PT_D1_33_2_S1-B2_6644:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,319930.0,0.6875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_29db3355b3fa702520d5,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P13796,PT_D3_41,PT_D3_41,protein_groups,241,LFQ intensity PT_D3_41_1_S1-G3_6691:241,P13796;P13797,19226.0,0.058823529411764705,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2a5f7fbfac2dde932f9e,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_37,PT_D3_37,protein_groups,385,LFQ intensity PT_D3_37_1_S1-G5_6695:385,Q9HDC9,78456.0,0.46153846153846156,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2ab3fc49540ff47116a3,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D3_119b,T_D3_119b,protein_groups,178,LFQ intensity T_D3_119b_1_S1-A8_6655:178,P06396;CON__Q3SX14,2387300.0,1,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2afb93b5c1d48474aa5e,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_30,PT_D3_30,protein_groups,160,LFQ intensity PT_D3_30_1_S1-E3_6677:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,270120.0,0.61538461538461542,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2db03ccfaf8c8169380a,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D3_178,T_D3_178,protein_groups,385,LFQ intensity T_D3_178_2_S1-D7_6670:385,Q9HDC9,33853.0,0.35714285714285715,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2dfeb24d8c8ad946a986,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_14,PT_D3_14,protein_groups,160,LFQ intensity PT_D3_14_1_S1-C5_6665:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,253050.0,0.73333333333333328,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2ee825865f6721a3a5de,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_96,PT_D3_96,protein_groups,385,LFQ intensity PT_D3_96_2_S1-B4_6648:385,Q9HDC9,43773.0,0.42857142857142855,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2f24bfec1c57c232dbd3,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D1_173,T_D1_173,protein_groups,385,LFQ intensity T_D1_173_1_S1-E6_6683:385,Q9HDC9,57857.0,0.42857142857142855,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_2fc81fd712d309765d70,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06576,PT_D3_41,PT_D3_41,protein_groups,179,LFQ intensity PT_D3_41_1_S1-G3_6691:179,P06576,59566.0,0.41176470588235292,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3049830c8cb05efb87e3,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,PT_D1_16,PT_D1_16,protein_groups,229,LFQ intensity PT_D1_16_1_S1-A1_6641:229,P11021,33763.0,0.5,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_313fa195db19db9b7d5d,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_48,PT_D1_48,protein_groups,385,LFQ intensity PT_D1_48_2_S1-F2_6676:385,Q9HDC9,18962.0,0.35294117647058826,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_319b79146b439324b5e9,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_186,T_D1_186,protein_groups,149,LFQ intensity T_D1_186_2_S1-D6_6668:149,P04004;CON__Q3ZBS7,2837900.0,0.92307692307692313,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_31f4920081a8f195deef,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D3_155,T_D3_155,protein_groups,202,LFQ intensity T_D3_155_2_S1-H7_6700:202,P07996;CON__Q28194;P35442,21035.0,0,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3205a659ca7ea6f95c02,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_133,T_D1_133,protein_groups,149,LFQ intensity T_D1_133_2_S1-B6_6652:149,P04004;CON__Q3ZBS7,2784500.0,0.8666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_32210fe9c49d72e615e4,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_48,PT_D1_48,protein_groups,202,LFQ intensity PT_D1_48_2_S1-F2_6676:202,P07996;CON__Q28194;P35442,16778.0,0.23529411764705882,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_3281c9ea435e64b855d9,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_73,PT_D1_73,protein_groups,149,LFQ intensity PT_D1_73_2_S1-B3_6646:149,P04004;CON__Q3ZBS7,3251000.0,0.80000000000000004,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_33019e229e6d181fc892,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_30,PT_D3_30,protein_groups,160,LFQ intensity PT_D3_30_2_S1-F3_6678:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,278350.0,0.69230769230769229,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_36d20c9418eaf719a768,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_51,PT_D1_51,protein_groups,385,LFQ intensity PT_D1_51_1_S1-G2_6689:385,Q9HDC9,40593.0,0.5,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_37dd1dfc388adee02eb7,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D3_14,PT_D3_14,protein_groups,202,LFQ intensity PT_D3_14_2_S1-D5_6666:202,P07996;CON__Q28194;P35442,21223.0,0.13333333333333333,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
