source_id,source_identifier,candidate_tokens,resolved_canonical_accession,resolution_status
PMC7788026_OUHSC_GOLD,NP_001186673.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001189787.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001229849.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001265470.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001275961.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001287783.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001299.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001494.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001519.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001611.1 (+4),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001613.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001624.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001629.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001630.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001634.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001636.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001638.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001701.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001724.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001725.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001726.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001728.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001747.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001822.3 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001919.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_001988.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002075.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002104.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002206.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002207.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002208.3 (+3),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002209.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002336.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002464.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002584.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002606.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002695.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_002855.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_003237.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_003239.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_003269.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_003656.2 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_004039.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_004657.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005132.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005309.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005310.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005316.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005338.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005545.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005548.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005558.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_005657.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_006017.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_006112.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_006477.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_006735.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_008875.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_009224.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_055190.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_057075.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_057630.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_060140.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_061974.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_066278.3,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_116038.4,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_443122.3 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_443204.1,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_570602.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_612449.2,,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_624302.1 (+1),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,NP_647537.1 (+2),,,NO_SUPPORTED_UNIPROT_TOKEN
PMC7788026_OUHSC_GOLD,O00116,accession:O00116,O00116,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00148,accession:O00148,O00148,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00151,accession:O00151,O00151,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00159,accession:O00159,O00159,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00170,accession:O00170,O00170,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00187,accession:O00187,O00187,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00203,accession:O00203,O00203,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00204,accession:O00204,O00204,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00231,accession:O00231,O00231,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00232,accession:O00232,O00232,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00244,accession:O00244,O00244,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00264,accession:O00264,O00264,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00267,accession:O00267,O00267,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00273,accession:O00273,O00273,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00299,accession:O00299,O00299,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00303,accession:O00303,O00303,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00311,accession:O00311,O00311,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00410,accession:O00410,O00410,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00425,accession:O00425,O00425,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00429,accession:O00429,O00429,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00469,accession:O00469,O00469,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00487,accession:O00487,O00487,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00505,accession:O00505,O00505,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00515,accession:O00515,O00515,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00566,accession:O00566,O00566,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00567,accession:O00567,O00567,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00571,accession:O00571,O00571,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00622,accession:O00622,O00622,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00629,accession:O00629,O00629,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00743,accession:O00743,O00743,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O00764,accession:O00764,O00764,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14579,accession:O14579,O14579,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14735,accession:O14735,O14735,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14737,accession:O14737,O14737,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14744,accession:O14744,O14744,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14745,accession:O14745,O14745,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14776,accession:O14776,O14776,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14787,accession:O14787,O14787,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14818,accession:O14818,O14818,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14907,accession:O14907,O14907,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14925,accession:O14925,O14925,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14929,accession:O14929,O14929,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14936,accession:O14936,O14936,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14965,accession:O14965,O14965,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14974,accession:O14974,O14974,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14979,accession:O14979,O14979,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O14980,accession:O14980,O14980,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15067,accession:O15067,O15067,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15121,accession:O15121,O15121,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15143,accession:O15143,O15143,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15144,accession:O15144,O15144,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15145,accession:O15145,O15145,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15213,accession:O15213,O15213,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15231,accession:O15231,O15231,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15260,accession:O15260,O15260,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15355,accession:O15355,O15355,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15371,accession:O15371,O15371,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15372,accession:O15372,O15372,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15382,accession:O15382,O15382,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15460,accession:O15460,O15460,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15498,accession:O15498,O15498,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O15514,accession:O15514,O15514,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43143,accession:O43143,O43143,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43148,accession:O43148,O43148,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43169,accession:O43169,O43169,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43174,accession:O43174,O43174,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43175,accession:O43175,O43175,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43237,accession:O43237,O43237,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43242,accession:O43242,O43242,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43252,accession:O43252,O43252,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43290,accession:O43290,O43290,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43324,accession:O43324,O43324,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43347,accession:O43347,O43347,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43390,accession:O43390,O43390,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43396,accession:O43396,O43396,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43399,accession:O43399,O43399,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43432,accession:O43432,O43432,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43491,accession:O43491,O43491,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43504,accession:O43504,O43504,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43583,accession:O43583,O43583,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43592,accession:O43592,O43592,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43598,accession:O43598,O43598,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43615,accession:O43615,O43615,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43681,accession:O43681,O43681,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43707,accession:O43707,O43707,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43719,accession:O43719,O43719,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43739,accession:O43739,O43739,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43776,accession:O43776,O43776,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43809,accession:O43809,O43809,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43815,accession:O43815,O43815,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43823,accession:O43823,O43823,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43827,accession:O43827,O43827,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O43852,accession:O43852,O43852,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60232,accession:O60232,O60232,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60256,accession:O60256,O60256,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60313,accession:O60313,O60313,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60488,accession:O60488,O60488,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60493,accession:O60493,O60493,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60502,accession:O60502,O60502,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60506,accession:O60506,O60506,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60508,accession:O60508,O60508,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60547,accession:O60547,O60547,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60551,accession:O60551,O60551,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60568,accession:O60568,O60568,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60610,accession:O60610,O60610,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60664,accession:O60664,O60664,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60684,accession:O60684,O60684,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60701,accession:O60701,O60701,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60716,accession:O60716,O60716,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60763,accession:O60763,O60763,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60826,accession:O60826,O60826,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60828,accession:O60828,O60828,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60831,accession:O60831,O60831,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60841,accession:O60841,O60841,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60884,accession:O60884,O60884,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60888,accession:O60888,O60888,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60907,accession:O60907,O60907,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O60925,accession:O60925,O60925,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75083,accession:O75083,O75083,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75116,accession:O75116,O75116,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75131,accession:O75131,O75131,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75223,accession:O75223,O75223,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75312,accession:O75312,O75312,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75347,accession:O75347,O75347,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75351,accession:O75351,O75351,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75367,accession:O75367,O75367,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75368,accession:O75368,O75368,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75390,accession:O75390,O75390,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75396,accession:O75396,O75396,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75400,accession:O75400,O75400,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75436,accession:O75436,O75436,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75489,accession:O75489,O75489,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75531,accession:O75531,O75531,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75533,accession:O75533,O75533,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75534,accession:O75534,O75534,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75608,accession:O75608,O75608,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75643,accession:O75643,O75643,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75663,accession:O75663,O75663,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75694,accession:O75694,O75694,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75746,accession:O75746,O75746,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75794,accession:O75794,O75794,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75818,accession:O75818,O75818,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75821,accession:O75821,O75821,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75822,accession:O75822,O75822,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75844,accession:O75844,O75844,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75874,accession:O75874,O75874,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75884,accession:O75884,O75884,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75915,accession:O75915,O75915,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75937,accession:O75937,O75937,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O75947,accession:O75947,O75947,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O76003,accession:O76003,O76003,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O76009,accession:O76009,O76009,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O76021,accession:O76021,O76021,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O76071,accession:O76071,O76071,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O76094,accession:O76094,O76094,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O94826,accession:O94826,O94826,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O94925,accession:O94925,O94925,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O94973,accession:O94973,O94973,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O94979,accession:O94979,O94979,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O94992,accession:O94992,O94992,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95202,accession:O95202,O95202,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95219,accession:O95219,O95219,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95292,accession:O95292,O95292,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95302,accession:O95302,O95302,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95336,accession:O95336,O95336,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95340,accession:O95340,O95340,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95361,accession:O95361,O95361,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC7788026_OUHSC_GOLD,O95373,accession:O95373,O95373,UNIQUE_HUMAN_CANONICAL_ACCESSION
